nominal;data;curs;cdx
100;21.05.2005;21,3463;Казахстанский тенге
100;20.05.2005;21,3923;Казахстанский тенге
100;19.05.2005;21,4687;Казахстанский тенге
100;18.05.2005;21,3830;Казахстанский тенге
100;17.05.2005;21,2944;Казахстанский тенге
100;14.05.2005;21,2178;Казахстанский тенге
100;13.05.2005;21,2121;Казахстанский тенге
100;12.05.2005;21,2738;Казахстанский тенге
100;07.05.2005;21,2979;Казахстанский тенге
100;06.05.2005;21,1993;Казахстанский тенге
100;05.05.2005;21,1994;Казахстанский тенге
100;04.05.2005;21,1697;Казахстанский тенге
100;30.04.2005;21,1391;Казахстанский тенге
100;29.04.2005;21,0853;Казахстанский тенге
100;28.04.2005;21,1602;Казахстанский тенге
100;27.04.2005;21,0144;Казахстанский тенге
100;26.04.2005;20,9530;Казахстанский тенге
100;23.04.2005;21,0752;Казахстанский тенге
100;22.04.2005;21,1091;Казахстанский тенге
100;21.04.2005;21,1341;Казахстанский тенге
100;20.04.2005;21,1362;Казахстанский тенге
100;19.04.2005;21,2797;Казахстанский тенге
100;16.04.2005;21,3959;Казахстанский тенге
100;15.04.2005;21,3351;Казахстанский тенге
100;14.04.2005;21,2714;Казахстанский тенге
100;13.04.2005;21,2438;Казахстанский тенге
100;12.04.2005;21,2390;Казахстанский тенге
100;09.04.2005;21,2589;Казахстанский тенге
100;08.04.2005;21,1737;Казахстанский тенге
100;07.04.2005;21,2127;Казахстанский тенге
100;06.04.2005;21,3083;Казахстанский тенге
100;05.04.2005;21,1198;Казахстанский тенге
100;02.04.2005;21,0386;Казахстанский тенге
100;01.04.2005;21,0235;Казахстанский тенге
100;31.03.2005;21,0680;Казахстанский тенге
100;30.03.2005;21,0185;Казахстанский тенге
100;29.03.2005;21,0212;Казахстанский тенге
100;26.03.2005;21,1555;Казахстанский тенге
100;25.03.2005;21,1878;Казахстанский тенге
100;24.03.2005;21,1738;Казахстанский тенге
100;23.03.2005;21,1416;Казахстанский тенге
100;22.03.2005;21,1139;Казахстанский тенге
100;19.03.2005;21,0859;Казахстанский тенге
100;18.03.2005;21,0685;Казахстанский тенге
100;17.03.2005;21,0727;Казахстанский тенге
100;16.03.2005;21,1376;Казахстанский тенге
100;15.03.2005;21,1557;Казахстанский тенге
100;12.03.2005;21,1372;Казахстанский тенге
100;11.03.2005;21,1330;Казахстанский тенге
100;10.03.2005;21,2107;Казахстанский тенге
100;06.03.2005;21,2637;Казахстанский тенге
100;05.03.2005;21,3268;Казахстанский тенге
100;04.03.2005;21,2709;Казахстанский тенге
100;03.03.2005;21,2372;Казахстанский тенге
100;02.03.2005;21,2833;Казахстанский тенге
100;01.03.2005;21,2837;Казахстанский тенге
100;26.02.2005;21,3344;Казахстанский тенге
100;25.02.2005;21,3109;Казахстанский тенге
100;23.02.2005;21,3943;Казахстанский тенге
100;22.02.2005;21,4668;Казахстанский тенге
100;19.02.2005;21,4748;Казахстанский тенге
100;18.02.2005;21,4989;Казахстанский тенге
100;17.02.2005;21,4309;Казахстанский тенге
100;16.02.2005;21,4608;Казахстанский тенге
100;15.02.2005;21,4983;Казахстанский тенге
100;12.02.2005;21,5886;Казахстанский тенге
100;11.02.2005;21,6046;Казахстанский тенге
100;10.02.2005;21,6286;Казахстанский тенге
100;09.02.2005;21,6593;Казахстанский тенге
100;08.02.2005;21,6656;Казахстанский тенге
100;05.02.2005;21,5322;Казахстанский тенге
100;04.02.2005;21,5327;Казахстанский тенге
100;03.02.2005;21,4964;Казахстанский тенге
100;02.02.2005;21,5090;Казахстанский тенге
100;01.02.2005;21,6228;Казахстанский тенге
100;29.01.2005;21,5678;Казахстанский тенге
100;28.01.2005;21,4551;Казахстанский тенге
100;27.01.2005;21,5270;Казахстанский тенге
100;26.01.2005;21,4639;Казахстанский тенге
100;25.01.2005;21,5174;Казахстанский тенге
100;22.01.2005;21,6461;Казахстанский тенге
100;21.01.2005;21,6527;Казахстанский тенге
100;20.01.2005;21,6558;Казахстанский тенге
100;19.01.2005;21,6259;Казахстанский тенге
100;18.01.2005;21,5162;Казахстанский тенге
100;15.01.2005;21,5040;Казахстанский тенге
100;14.01.2005;21,4370;Казахстанский тенге
100;13.01.2005;21,4442;Казахстанский тенге
100;12.01.2005;21,5025;Казахстанский тенге
100;01.01.2005;21,3438;Казахстанский тенге
100;31.12.2004;21,3421;Казахстанский тенге
100;30.12.2004;21,3394;Казахстанский тенге
100;29.12.2004;21,3643;Казахстанский тенге
100;28.12.2004;21,3686;Казахстанский тенге
100;25.12.2004;21,3987;Казахстанский тенге
100;24.12.2004;21,4172;Казахстанский тенге
100;23.12.2004;21,4134;Казахстанский тенге
100;22.12.2004;21,4515;Казахстанский тенге
100;21.12.2004;21,4758;Казахстанский тенге
100;18.12.2004;21,4797;Казахстанский тенге
100;17.12.2004;21,4592;Казахстанский тенге
100;16.12.2004;21,5136;Казахстанский тенге
100;15.12.2004;21,5168;Казахстанский тенге
100;11.12.2004;21,6228;Казахстанский тенге
100;10.12.2004;21,5399;Казахстанский тенге
100;09.12.2004;21,4619;Казахстанский тенге
100;08.12.2004;21,4223;Казахстанский тенге
100;07.12.2004;21,4065;Казахстанский тенге
100;04.12.2004;21,4771;Казахстанский тенге
100;03.12.2004;21,5352;Казахстанский тенге
100;02.12.2004;21,5442;Казахстанский тенге
100;01.12.2004;21,6452;Казахстанский тенге
100;30.11.2004;21,7077;Казахстанский тенге
100;27.11.2004;21,7477;Казахстанский тенге
100;26.11.2004;21,7917;Казахстанский тенге
100;25.11.2004;21,8309;Казахстанский тенге
100;24.11.2004;21,9480;Казахстанский тенге
100;23.11.2004;21,9488;Казахстанский тенге
100;20.11.2004;21,9399;Казахстанский тенге
100;19.11.2004;21,9149;Казахстанский тенге
100;18.11.2004;21,9756;Казахстанский тенге
100;17.11.2004;21,9841;Казахстанский тенге
100;16.11.2004;21,9426;Казахстанский тенге
100;13.11.2004;21,8943;Казахстанский тенге
100;12.11.2004;21,9242;Казахстанский тенге
100;11.11.2004;21,8919;Казахстанский тенге
100;10.11.2004;21,8529;Казахстанский тенге
100;06.11.2004;21,8409;Казахстанский тенге
100;05.11.2004;21,8967;Казахстанский тенге
100;04.11.2004;21,8798;Казахстанский тенге
100;03.11.2004;21,8513;Казахстанский тенге
100;02.11.2004;21,8149;Казахстанский тенге
100;30.10.2004;21,7885;Казахстанский тенге
100;29.10.2004;21,7863;Казахстанский тенге
100;28.10.2004;21,7704;Казахстанский тенге
100;27.10.2004;21,7522;Казахстанский тенге
100;26.10.2004;21,8086;Казахстанский тенге
100;23.10.2004;21,8835;Казахстанский тенге
100;22.10.2004;21,9510;Казахстанский тенге
100;21.10.2004;21,9443;Казахстанский тенге
100;20.10.2004;21,8907;Казахстанский тенге
100;19.10.2004;21,9092;Казахстанский тенге
100;16.10.2004;21,9031;Казахстанский тенге
100;15.10.2004;21,8954;Казахстанский тенге
100;14.10.2004;21,8413;Казахстанский тенге
100;13.10.2004;21,7924;Казахстанский тенге
100;12.10.2004;21,7892;Казахстанский тенге
100;09.10.2004;21,8187;Казахстанский тенге
100;08.10.2004;21,7705;Казахстанский тенге
100;07.10.2004;21,7611;Казахстанский тенге
100;06.10.2004;21,7363;Казахстанский тенге
100;05.10.2004;21,7477;Казахстанский тенге
100;02.10.2004;21,7500;Казахстанский тенге
100;01.10.2004;21,7488;Казахстанский тенге
100;30.09.2004;21,7297;Казахстанский тенге
100;29.09.2004;21,6873;Казахстанский тенге
